timestamp,eyeLookDownLeft,noseSneerLeft,eyeLookInLeft,browInnerUp,browDownRight,mouthClose,mouthLowerDownRight,jawOpen,mouthUpperUpRight,mouthShrugUpper,mouthFunnel,eyeLookInRight,eyeLookDownRight,noseSneerRight,mouthRollUpper,jawRight,browDownLeft,mouthShrugLower,mouthRollLower,mouthSmileLeft,mouthPressLeft,mouthSmileRight,mouthPressRight,mouthDimpleRight,mouthLeft,jawForward,eyeSquintLeft,mouthFrownLeft,eyeBlinkLeft,cheekSquintLeft,browOuterUpLeft,eyeLookUpLeft,jawLeft,mouthStretchLeft,mouthPucker,eyeLookUpRight,browOuterUpRight,cheekSquintRight,eyeBlinkRight,mouthUpperUpLeft,mouthFrownRight,eyeSquintRight,mouthStretchRight,cheekPuff,eyeLookOutLeft,eyeLookOutRight,eyeWideRight,eyeWideLeft,mouthRight,mouthDimpleLeft,mouthLowerDownLeft,tongueOut,viseme_PP,viseme_CH,viseme_o,viseme_O,viseme_i,viseme_I,viseme_RR,viseme_XX,viseme_aa,viseme_FF,viseme_u,viseme_U,viseme_TH,viseme_kk,viseme_SS,viseme_e,viseme_DD,viseme_E,viseme_nn,viseme_sil
0.835,0.0258,0.0281,0.2645,0.2771,0.0055,0.0704,0.0009,0.0178,0.0382,0.0036,0.0016,0.0129,0.0258,0.0174,0.0008,0.0008,0.0055,0.2247,0.0224,0.0246,0.0448,0.0251,0.1419,0.0965,0.0593,0.0324,0.0127,0.0725,0.0019,0.0372,0.2771,0.2606,0.0008,0.0004,0.0027,0.2606,0.2771,0.0315,0.0019,0.0206,0.0596,0.0354,0.0007,0.0639,0.0129,0.2645,0.4466,0.4466,0.0467,0.1124,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.870,0.0264,0.0279,0.2631,0.2773,0.0054,0.0704,0.0009,0.0177,0.0382,0.0035,0.0016,0.0129,0.0264,0.0172,0.0008,0.0008,0.0054,0.2245,0.0225,0.0246,0.0450,0.0250,0.1437,0.0967,0.0592,0.0324,0.0130,0.0727,0.0018,0.0368,0.2773,0.2557,0.0008,0.0004,0.0027,0.2557,0.2773,0.0313,0.0018,0.0206,0.0598,0.0354,0.0007,0.0639,0.0129,0.2631,0.4507,0.4507,0.0465,0.1127,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.914,0.0269,0.0281,0.2619,0.2766,0.0053,0.0694,0.0009,0.0177,0.0380,0.0036,0.0015,0.0129,0.0269,0.0173,0.0008,0.0008,0.0053,0.2461,0.0224,0.0245,0.0434,0.0249,0.1397,0.0929,0.0592,0.0324,0.0129,0.0729,0.0018,0.0368,0.2766,0.2538,0.0008,0.0004,0.0027,0.2538,0.2766,0.0314,0.0018,0.0204,0.0601,0.0349,0.0007,0.0641,0.0129,0.2619,0.4507,0.4507,0.0464,0.1093,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.948,0.0274,0.0296,0.2620,0.2736,0.0056,0.0694,0.0009,0.0177,0.0378,0.0036,0.0015,0.0129,0.0274,0.0194,0.0008,0.0008,0.0056,0.2454,0.0224,0.0244,0.0417,0.0248,0.1389,0.0956,0.0591,0.0324,0.0132,0.0712,0.0018,0.0366,0.2736,0.2479,0.0008,0.0004,0.0027,0.2479,0.2736,0.0306,0.0018,0.0203,0.0586,0.0350,0.0007,0.0641,0.0129,0.2620,0.4456,0.4456,0.0463,0.1115,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.992,0.0274,0.0305,0.2588,0.2712,0.0054,0.0692,0.0009,0.0177,0.0378,0.0035,0.0015,0.0129,0.0274,0.0201,0.0008,0.0008,0.0054,0.2456,0.0224,0.0244,0.0414,0.0248,0.1378,0.0957,0.0591,0.0325,0.0131,0.0697,0.0017,0.0365,0.2712,0.2426,0.0008,0.0004,0.0027,0.2426,0.2712,0.0305,0.0017,0.0203,0.0573,0.0350,0.0007,0.0644,0.0129,0.2588,0.4387,0.4387,0.0462,0.1116,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.027,0.0275,0.0299,0.2583,0.2716,0.0053,0.0691,0.0009,0.0177,0.0377,0.0036,0.0015,0.0129,0.0275,0.0199,0.0008,0.0008,0.0053,0.2498,0.0241,0.0243,0.0415,0.0247,0.1383,0.1014,0.0591,0.0329,0.0129,0.0681,0.0017,0.0363,0.2716,0.2375,0.0008,0.0004,0.0027,0.2375,0.2716,0.0305,0.0017,0.0203,0.0557,0.0346,0.0006,0.0647,0.0129,0.2583,0.4388,0.4388,0.0462,0.1171,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.069,0.0275,0.0307,0.2572,0.2714,0.0052,0.0691,0.0009,0.0177,0.0376,0.0036,0.0015,0.0129,0.0275,0.0207,0.0008,0.0008,0.0052,0.2491,0.0238,0.0242,0.0420,0.0246,0.1401,0.1014,0.0590,0.0329,0.0128,0.0681,0.0017,0.0352,0.2714,0.2355,0.0008,0.0004,0.0026,0.2355,0.2714,0.0299,0.0017,0.0202,0.0557,0.0346,0.0006,0.0648,0.0129,0.2572,0.4390,0.4390,0.0461,0.1172,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.103,0.0279,0.0307,0.2572,0.2736,0.0051,0.0693,0.0009,0.0176,0.0378,0.0035,0.0015,0.0129,0.0279,0.0207,0.0008,0.0008,0.0051,0.2317,0.0237,0.0242,0.0413,0.0246,0.1401,0.1044,0.0590,0.0329,0.0127,0.0680,0.0017,0.0352,0.2736,0.2288,0.0008,0.0004,0.0026,0.2288,0.2736,0.0298,0.0017,0.0203,0.0555,0.0347,0.0006,0.0648,0.0129,0.2572,0.4425,0.4425,0.0460,0.1197,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.148,0.0279,0.0307,0.2572,0.2736,0.0051,0.0693,0.0009,0.0176,0.0378,0.0035,0.0015,0.0129,0.0279,0.0207,0.0008,0.0008,0.0051,0.2317,0.0237,0.0242,0.0413,0.0246,0.1401,0.1044,0.0590,0.0329,0.0127,0.0680,0.0017,0.0352,0.2736,0.2288,0.0008,0.0004,0.0026,0.2288,0.2736,0.0298,0.0017,0.0203,0.0555,0.0347,0.0006,0.0648,0.0129,0.2572,0.4425,0.4425,0.0460,0.1197,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.193,0.0285,0.0312,0.2571,0.2697,0.0052,0.0693,0.0009,0.0176,0.0378,0.0033,0.0015,0.0130,0.0285,0.0214,0.0008,0.0008,0.0052,0.2298,0.0236,0.0240,0.0410,0.0244,0.1394,0.1063,0.0589,0.0329,0.0129,0.0677,0.0016,0.0353,0.2697,0.2251,0.0008,0.0004,0.0026,0.2251,0.2697,0.0301,0.0016,0.0203,0.0551,0.0348,0.0006,0.0648,0.0130,0.2571,0.4374,0.4374,0.0458,0.1217,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
