timestamp,eyeLookDownLeft,noseSneerLeft,eyeLookInLeft,browInnerUp,browDownRight,mouthClose,mouthLowerDownRight,jawOpen,mouthUpperUpRight,mouthShrugUpper,mouthFunnel,eyeLookInRight,eyeLookDownRight,noseSneerRight,mouthRollUpper,jawRight,browDownLeft,mouthShrugLower,mouthRollLower,mouthSmileLeft,mouthPressLeft,mouthSmileRight,mouthPressRight,mouthDimpleRight,mouthLeft,jawForward,eyeSquintLeft,mouthFrownLeft,eyeBlinkLeft,cheekSquintLeft,browOuterUpLeft,eyeLookUpLeft,jawLeft,mouthStretchLeft,mouthPucker,eyeLookUpRight,browOuterUpRight,cheekSquintRight,eyeBlinkRight,mouthUpperUpLeft,mouthFrownRight,eyeSquintRight,mouthStretchRight,cheekPuff,eyeLookOutLeft,eyeLookOutRight,eyeWideRight,eyeWideLeft,mouthRight,mouthDimpleLeft,mouthLowerDownLeft,tongueOut,viseme_PP,viseme_CH,viseme_o,viseme_O,viseme_i,viseme_I,viseme_RR,viseme_XX,viseme_aa,viseme_FF,viseme_u,viseme_U,viseme_TH,viseme_kk,viseme_SS,viseme_e,viseme_DD,viseme_E,viseme_nn,viseme_sil
0.412,0.0038,0.0656,0.0621,0.9793,0.0047,0.1321,0.0092,0.7766,0.3427,0.0802,0.0154,0.0273,0.0038,0.0889,0.0007,0.0090,0.0047,0.0017,0.0020,0.0730,0.0019,0.0539,0.0017,0.0014,0.0200,0.0014,0.0024,0.6864,0.0021,0.1184,0.9793,0.3076,0.0061,0.0155,0.0478,0.3076,0.9793,0.1259,0.0021,0.3402,0.6747,0.0054,0.0131,0.0032,0.0273,0.0621,0.4231,0.4231,0.0170,0.0012,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.446,0.0476,0.0662,0.0480,0.9455,0.0047,0.1321,0.0087,0.7767,0.3452,0.0804,0.0156,0.0556,0.0476,0.0891,0.0007,0.0090,0.0047,0.0017,0.0020,0.0730,0.0019,0.0539,0.0016,0.0014,0.0200,0.0014,0.0024,0.6860,0.0020,0.1169,0.9455,0.1172,0.0061,0.0155,0.0479,0.1172,0.9455,0.1320,0.0021,0.3441,0.6737,0.0052,0.0128,0.0031,0.0556,0.0480,0.4273,0.4273,0.0170,0.0011,0.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.492,0.0506,0.0678,0.0447,0.9558,0.0032,0.1321,0.0083,0.7767,0.3468,0.0799,0.0155,0.0551,0.0506,0.0900,0.0007,0.0090,0.0032,0.0016,0.0020,0.0730,0.0018,0.0539,0.0016,0.0014,0.0200,0.0014,0.0023,0.6860,0.0020,0.1170,0.9558,0.1136,0.0061,0.0153,0.0479,0.1136,0.9558,0.1411,0.0020,0.3463,0.6733,0.0049,0.0124,0.0031,0.0551,0.0447,0.3784,0.3784,0.0170,0.0011,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.535,0.0565,0.0692,0.0449,0.9623,0.0021,0.1321,0.0079,0.7767,0.3536,0.0803,0.0150,0.0510,0.0565,0.0912,0.0007,0.0090,0.0021,0.0016,0.0019,0.0730,0.0018,0.0539,0.0016,0.0013,0.0200,0.0014,0.0023,0.6842,0.0020,0.1192,0.9623,0.1135,0.0061,0.0147,0.0487,0.1135,0.9623,0.1492,0.0020,0.3536,0.6711,0.0047,0.0115,0.0031,0.0510,0.0449,0.3302,0.3302,0.0169,0.0011,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.569,0.0550,0.0698,0.0609,0.9671,0.0015,0.1319,0.0075,0.7770,0.3538,0.0797,0.0137,0.0449,0.0550,0.0914,0.0007,0.0090,0.0015,0.0016,0.0019,0.0730,0.0018,0.0539,0.0016,0.0013,0.0200,0.0014,0.0022,0.6851,0.0019,0.1192,0.9671,0.1173,0.0060,0.0146,0.0484,0.1173,0.9671,0.1544,0.0020,0.3541,0.6714,0.0045,0.0114,0.0031,0.0449,0.0609,0.2764,0.2764,0.0169,0.0011,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.613,0.0539,0.0697,0.0647,0.9712,0.0010,0.1316,0.0072,0.7770,0.3535,0.0756,0.0128,0.0394,0.0539,0.0906,0.0007,0.0090,0.0010,0.0016,0.0019,0.0730,0.0018,0.0539,0.0016,0.0013,0.0200,0.0014,0.0022,0.6840,0.0019,0.1165,0.9712,0.1169,0.0060,0.0145,0.0483,0.1169,0.9712,0.1575,0.0019,0.3540,0.6691,0.0043,0.0111,0.0031,0.0394,0.0647,0.2373,0.2373,0.0169,0.0011,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.647,0.0603,0.0743,0.0461,0.9745,0.0007,0.1311,0.0069,0.7770,0.3509,0.0729,0.0120,0.1240,0.0603,0.0926,0.0007,0.0090,0.0007,0.0016,0.0019,0.0736,0.0018,0.0549,0.0016,0.0013,0.0200,0.0013,0.0026,0.6771,0.0019,0.1047,0.9745,0.0987,0.0059,0.0145,0.0475,0.0987,0.9745,0.1585,0.0019,0.3525,0.6591,0.0042,0.0110,0.0030,0.1240,0.0461,0.1847,0.1847,0.0169,0.0011,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.692,0.0628,0.0744,0.0332,0.9721,0.0018,0.1312,0.0066,0.7767,0.3503,0.0726,0.0120,0.2792,0.0628,0.0925,0.0007,0.0091,0.0018,0.0016,0.0019,0.0749,0.0018,0.0562,0.0016,0.0013,0.0199,0.0013,0.0078,0.6356,0.0018,0.0925,0.9721,0.0802,0.0059,0.0133,0.0470,0.0802,0.9721,0.1577,0.0019,0.3521,0.6158,0.0040,0.0103,0.0030,0.2792,0.0332,0.1496,0.1496,0.0169,0.0011,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.736,0.0659,0.0723,0.0267,0.9709,0.0027,0.1317,0.0064,0.7767,0.3411,0.0673,0.0120,0.3146,0.0659,0.0876,0.0007,0.0094,0.0027,0.0016,0.0019,0.0908,0.0018,0.0724,0.0015,0.0013,0.0199,0.0013,0.0111,0.6281,0.0018,0.0747,0.9709,0.0722,0.0060,0.0123,0.0451,0.0722,0.9709,0.1479,0.0018,0.3429,0.6072,0.0039,0.0097,0.0030,0.3146,0.0267,0.1450,0.1450,0.0169,0.0011,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.770,0.0712,0.0724,0.0228,0.9690,0.0033,0.1334,0.0061,0.7767,0.3386,0.0617,0.0118,0.3452,0.0712,0.0876,0.0007,0.0102,0.0033,0.0015,0.0022,0.1681,0.0018,0.1408,0.0015,0.0013,0.0199,0.0013,0.0116,0.6243,0.0018,0.0651,0.9690,0.0675,0.0064,0.0116,0.0436,0.0675,0.9690,0.1405,0.0018,0.3404,0.6028,0.0037,0.0092,0.0029,0.3452,0.0228,0.1448,0.1448,0.0169,0.0011,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
